transaction_id,user_id,timestamp,amount,merchant
1a99000e-ea8d-42f7-bcf0-53a63febfc7e,user_17,2024-02-25T03:00:00,49.53,Unknown Merchant
5884e6e5-1826-4c8c-bcac-dfe5a55fbebb,user_15,2024-02-14T17:00:00,93.42,Shell Gas
e2c0d6db-023d-4217-abcc-fcf6a4b974fa,user_10,2024-02-03T01:00:00,74.5,Apple Store
fc379b78-0a7e-4eea-8a91-9dc2120894da,user_2,2024-03-08T08:00:00,117.92,Shell Gas
463390f1-e1b2-4d2a-8201-09b6f44dcdd4,user_4,2024-02-17T14:00:00,126.72,Apple Store
5e691af0-fa5d-4389-adcd-03ae62847e16,user_5,2024-01-29T10:00:00,206.27,ATM Withdrawal
9d2aa132-38a8-4c87-ac04-bfa7a351e379,user_5,2024-02-20T18:00:00,123.12,PayPal
6dadacc5-23d9-4a90-b90b-f5018449d33f,user_13,2024-02-24T21:00:00,352.48,PayPal
55fd9a9b-b5c9-4da6-91b0-9a98571dce19,user_3,2024-02-25T03:00:00,144.89,Amazon
d26531d5-82fe-47c4-a4fb-c47bca3f80ab,user_12,2024-01-27T08:00:00,51.5,Unknown Merchant
7df99cf9-d242-4457-823b-e1ad26eb2fe6,user_7,2024-01-20T07:00:00,23.98,PayPal
c28f89c6-5bb7-4ddb-855f-bc5572a5499e,user_18,2024-03-12T06:00:00,179.78,Shell Gas
9073a269-28c4-4466-9268-c5a63751cb61,user_20,2024-01-12T04:00:00,105.4,Target
e8be1036-2b31-4bb8-b07f-e00cee3d9ef9,user_20,2024-03-10T00:00:00,33.61,Netflix
26fbed89-9898-4889-b71f-ac0693f1e91d,user_15,2024-02-22T02:00:00,27.83,Unknown Merchant
92874bfb-debc-4153-940b-19a7b9e892c9,user_8,2024-02-15T13:00:00,24.4,Apple Store
2882ca8f-1b30-449f-80c6-a79dfd48e7f4,user_15,2024-02-09T09:00:00,476.57,PayPal
5db96c76-3201-41c4-abe5-95085a8f86aa,user_17,2024-02-05T17:00:00,145.46,Starbucks
b0fcec94-0ddb-43bf-b3f0-6c5881b95d04,user_2,2024-02-24T17:00:00,86.28,Walmart
4c515d42-6c42-496c-b739-56d925236e81,user_17,2024-03-13T15:00:00,38.61,PayPal
53b5c978-7d0b-4df9-96bf-3ab5bfb7086e,user_5,2024-03-11T21:00:00,18.15,Netflix
d211cc79-23f8-4410-afd0-efc396b7a5f2,user_15,2024-03-16T11:00:00,72.81,Amazon
0323bd45-5643-4631-ae08-c8e3ee6caf41,user_13,2024-02-12T20:00:00,67.91,Walmart
00692297-87a7-4370-8303-2659f63c2ea0,user_12,2024-01-20T03:00:00,340.3,Target
342128c5-66c5-4c03-b90e-a2497d8e8773,user_5,2024-01-04T06:00:00,16.15,Target
4b9c5499-5db5-46ba-8ce9-da46fbcf0ac2,user_16,2024-02-08T06:00:00,483.75,Amazon
b92ad072-cb25-4795-86ba-ac60bd276994,user_9,2024-01-19T09:00:00,249.35,Apple Store
4eedae1d-e62c-4da9-a4ce-62ba09b2ba0b,user_17,2024-02-06T02:00:00,42.54,Starbucks
6e380881-3cac-4462-8670-c03cd1760cd7,user_4,2024-01-05T01:00:00,33.31,Apple Store
33528696-8fcf-422e-be9b-70d3b7f33138,user_15,2024-01-06T08:00:00,103.03,PayPal
940dc993-9f52-4c43-84b0-472ab53f44ac,user_19,2024-01-21T15:00:00,137.44,Amazon
0f152057-bcc5-4c19-a65b-d99a1818c048,user_20,2024-01-31T02:00:00,48.9,Walmart
7e466d2a-362c-4e86-a277-5eb1db59c98d,user_17,2024-03-24T04:00:00,119.49,PayPal
ef56ec81-66a1-4d45-9583-1cf26f4b9962,user_18,2024-01-02T17:00:00,67.78,ATM Withdrawal
9dd5538d-87ad-42b4-905a-db1117a20448,user_12,2024-01-22T15:00:00,152.62,Walmart
cad2eaf1-0065-435c-927c-4efbb52faeaa,user_12,2024-01-21T13:00:00,212.72,Apple Store
c571eb4c-5381-4197-83e4-ec8275c07a01,user_11,2024-01-12T09:00:00,22.7,Target
b1d5daf6-3786-4d52-9cce-e626cdca785d,user_15,2024-02-29T08:00:00,86.83,Target
a888f0db-cb4d-4fa5-8db0-ee1bb7b487ac,user_3,2024-03-02T02:00:00,181.08,Starbucks
c7758db9-1e8a-4def-b2e8-8825515cd1c4,user_7,2024-01-04T17:00:00,62.38,ATM Withdrawal
8cb8dc8e-8b63-4915-92f0-9b4af9b3e583,user_18,2024-02-10T09:00:00,22.82,Netflix
e111457a-efb7-4ed3-8190-a39d02e027fb,user_10,2024-01-31T11:00:00,120.79,Shell Gas
52ce8554-5261-40ad-92fa-33132e3161ef,user_14,2024-03-16T21:00:00,70.46,ATM Withdrawal
eff46420-94c5-49d0-947e-b8feafc6fa29,user_11,2024-03-24T02:00:00,22.29,Shell Gas
74f35a73-69a8-4971-8039-9d35834faae9,user_17,2024-01-23T18:00:00,409.27,Walmart
b7a9b5a5-9238-4ffc-b08d-caf9f8794967,user_14,2024-02-21T09:00:00,65.67,Shell Gas
df6098d0-7fca-42ad-b8c1-fc0471673dab,user_10,2024-01-27T03:00:00,69.21,Target
c951a5e7-ecf5-4b60-bd54-4b31cd28832c,user_15,2024-01-30T23:00:00,69.02,Shell Gas
9976b92d-4e63-4c52-bcd5-13fb4f36fa84,user_20,2024-02-07T02:00:00,121.08,Target
f2e98982-888c-4020-88d5-ce9f5096aa80,user_1,2024-01-13T04:00:00,398.02,Unknown Merchant
7778b7ce-570c-472d-ba62-a18ad26dd09a,user_2,2024-01-11T18:00:00,66.87,Apple Store
ab229c10-7f2d-49a1-b154-81ff1551c54e,user_2,2024-02-21T15:00:00,37.91,Shell Gas
a512d5ca-9053-4816-8ce0-d25525ba7e7a,user_12,2024-02-07T21:00:00,210.06,PayPal
9a803cde-bfca-4947-9856-7e0c84ca1a63,user_12,2024-02-03T23:00:00,63.23,Walmart
8bf85a90-28fd-4347-bfe9-ddadd902264a,user_1,2024-03-03T18:00:00,36.84,PayPal
ee135a15-a159-4923-81f9-1855519809fc,user_4,2024-01-23T08:00:00,322.16,Netflix
2cd5cff9-d711-4c7c-a41d-c34ff3855230,user_20,2024-01-25T08:00:00,55.92,Walmart
bfae8d97-bdfc-4fa0-89ea-bf90cc7e2f1e,user_15,2024-01-15T17:00:00,241.31,Walmart
d3adafb1-8662-429e-aaf9-3ad2cb3ae783,user_11,2024-02-26T23:00:00,71.96,PayPal
bafae7e0-be45-4840-b198-7e70ff71192c,user_10,2024-03-17T01:00:00,64.98,Target
624f7f03-7332-41bf-a2f5-2eac5a36b217,user_12,2024-02-13T09:00:00,152.19,Unknown Merchant
40bca6b4-49c1-44ba-8a25-e4862207498e,user_1,2024-01-31T19:00:00,101.24,PayPal
34222a3d-16fa-4c8d-a4ff-c7261c4d9a59,user_5,2024-02-22T05:00:00,54.94,Unknown Merchant
fa6b8269-6b95-4fe6-b001-54ed6d16d2fa,user_17,2024-02-05T01:00:00,728.55,Walmart
b8c38001-1a24-4e74-8d0f-03b414e9ec60,user_5,2024-03-23T23:00:00,68.63,Unknown Merchant
46dfac02-5109-47a5-af03-63eccbfe5765,user_17,2024-01-30T09:00:00,106.78,Target
b105c5c1-c7bb-47df-b1b3-9cfef54a813e,user_14,2024-02-12T21:00:00,48.96,Target
1de5a782-28c6-4985-9915-38dce93268c0,user_6,2024-01-28T12:00:00,194.48,PayPal
3a03772f-1e28-4399-a933-6f612b4484c8,user_10,2024-03-13T04:00:00,43.85,PayPal
8c194a69-fe32-4080-a8ca-8fa70f634454,user_9,2024-01-11T16:00:00,140.47,Walmart
04c74ca8-ae9e-40ff-94a6-fd1a1d2725c2,user_17,2024-02-24T16:00:00,22.41,Apple Store
94d1940e-3489-48b6-8899-a025a3f3d413,user_11,2024-03-12T21:00:00,59.78,Apple Store
c7f218da-2d00-43ec-a914-a31356de07af,user_14,2024-02-22T17:00:00,131.63,PayPal
de147cc0-1f6f-489a-9707-59e702a6de4f,user_10,2024-02-24T18:00:00,302.5,ATM Withdrawal
2248e13c-b484-4a85-9b42-fdaf9a00fd82,user_10,2024-02-08T16:00:00,76.65,Netflix
3ecf1d4e-c0f3-4d0a-9d2e-fb1dabfd9b30,user_11,2024-02-21T18:00:00,63.25,Shell Gas
f3bb013c-c2ba-459f-8db6-86b494545478,user_17,2024-02-17T22:00:00,44.13,Walmart
a5d76c74-ddd0-489b-99fc-9eb629622584,user_9,2024-02-08T08:00:00,61.37,Starbucks
24141b8e-7df0-41dc-b96e-d62e4506d38d,user_13,2024-03-14T17:00:00,111.12,Target
e072da7f-3ab3-434c-96c6-9fb1ee9a98ec,user_11,2024-03-20T16:00:00,105.12,Target
154a477a-fec1-4fbb-8751-3dda3c026b5d,user_16,2024-02-13T22:00:00,61.77,Unknown Merchant
deca02aa-7e76-45ca-8178-1b2df1599368,user_1,2024-01-08T16:00:00,309.68,Netflix
a4128023-c159-4f0b-90f7-ac4116e351e7,user_7,2024-02-19T18:00:00,72.77,Unknown Merchant
94b080a9-6cb8-461a-91ce-caebe025becd,user_20,2024-03-16T07:00:00,378.74,Starbucks
628ca01a-87d1-4480-b892-0af749d0bc95,user_18,2024-01-01T16:00:00,207.94,Starbucks
e0791687-973b-460c-b460-203d6801a88b,user_12,2024-03-06T04:00:00,78.33,Amazon
637293e5-f70b-4cbd-8159-d75283b0ce50,user_19,2024-02-17T22:00:00,35.23,Walmart
968e5ac0-2a4b-4df3-a921-7ef5dd28360a,user_13,2024-02-13T00:00:00,77.37,Apple Store
b23cb057-f6e7-47be-9823-35dac25e1ed2,user_20,2024-01-11T03:00:00,102.01,Target
fc0abea5-a5aa-4e01-968f-d49aa34f5315,user_7,2024-02-21T09:00:00,92.3,Amazon
0656de33-6876-4d8b-8c1a-c2de51259d7c,user_2,2024-01-12T16:00:00,401.55,PayPal
73320cc7-2804-4d3d-8be9-b1a9b5f0acc2,user_15,2024-01-13T17:00:00,121.63,Shell Gas
7331705d-1cbe-49e4-ae72-65f2c90906df,user_20,2024-01-28T04:00:00,143.84,Shell Gas
6a6fc2f5-0910-4c83-8c3b-4298e9332a92,user_17,2024-03-11T16:00:00,92.4,Apple Store
4f53a8c1-6642-44cd-84e6-3fa7c097ae29,user_10,2024-02-10T12:00:00,178.76,Walmart
3618a425-ba4e-4848-91a9-a6cf1355b2ed,user_14,2024-02-19T19:00:00,356.9,Apple Store
c863abe5-a896-4907-8726-954316f1c977,user_16,2024-01-23T15:00:00,220.82,Amazon
ad954a8e-0ac1-4594-abbe-faf26d32ab49,user_19,2024-02-10T23:00:00,26.6,Apple Store
e777d695-8c62-4d47-b4cb-44932c61a94d,user_13,2024-01-13T14:00:00,161.18,Apple Store
d800bf76-6cf8-42f6-b3a1-16932612476e,user_4,2024-01-17T06:00:00,34.4,Target
449c7e8b-f397-4d8e-b784-ec04623f0a65,user_14,2024-02-28T22:00:00,39.82,Apple Store
2d798814-f1ee-455e-b70b-82a022bed0c2,user_16,2024-03-15T11:00:00,520.06,Target
a1dbb972-3459-4dcd-a1cc-d9c5a7ac35cb,user_17,2024-01-18T16:00:00,85.83,Target
87303940-495f-4512-b07c-769d9fb38a11,user_15,2024-03-18T20:00:00,99.5,Starbucks
947637f5-1327-4e8a-acaf-e792a7938538,user_20,2024-02-11T07:00:00,51.39,PayPal
c1dc17ef-b9b8-46d8-8dc4-a041c2493474,user_10,2024-01-20T04:00:00,317.72,Unknown Merchant
39c2d52b-5ffc-41e4-80d7-86e6207f8e4b,user_11,2024-02-10T22:00:00,157.28,Walmart
abce4a58-0600-4c65-a361-3132dacf4b98,user_19,2024-02-27T17:00:00,158.96,ATM Withdrawal
df316641-9243-4dae-b378-9fbe2d97a585,user_12,2024-03-22T11:00:00,139.64,Amazon
52619e17-824d-4697-9932-0c793b7af7d9,user_10,2024-03-22T12:00:00,141.12,Unknown Merchant
92f9f84d-08a8-4783-b369-9ff4ceb934cb,user_9,2024-03-04T18:00:00,86.84,PayPal
93de4e58-8d7f-44ca-9d37-995cd5162585,user_9,2024-03-20T14:00:00,101.18,Walmart
8c79a7d4-1df0-44a5-8dd0-ffa2636d5b1a,user_20,2024-03-04T05:00:00,105.35,PayPal
24ea511f-0daf-477f-95c0-f8295fbf9326,user_8,2024-02-24T10:00:00,59.89,Shell Gas
a951ecd5-f5b1-4b8f-bcf0-99c534f84563,user_16,2024-01-09T13:00:00,120.1,PayPal
0b83b6e7-c2bf-4294-9822-7f5702fa7a01,user_6,2024-02-04T17:00:00,522.22,Unknown Merchant
6a6e5154-4023-4a04-9804-cf1250748bb5,user_16,2024-02-25T12:00:00,45.01,Walmart
041fc1ea-f6a2-412a-a272-e18a2e52f0b8,user_19,2024-01-20T19:00:00,107.15,Amazon
5d7cf7b2-f9fd-4131-9710-030b7399f013,user_6,2024-02-05T15:00:00,170.12,Amazon
3413266f-07d7-410e-ba66-5a37c7cfe46d,user_13,2024-03-08T05:00:00,81.46,Starbucks
0b2a0d9d-1f15-469b-981c-c2daa41d8bfd,user_2,2024-01-01T18:00:00,44.85,Shell Gas
4b281c0d-98d8-4c3b-91f2-2174de30602d,user_10,2024-02-08T18:00:00,78.57,PayPal
96df199d-1ca2-4d4d-9c19-fee0f9be789f,user_15,2024-01-24T06:00:00,55.97,Target
f31c3c9c-9b08-48f9-b6fd-33f731a22306,user_15,2024-02-25T07:00:00,59.78,Shell Gas
af6b75d7-a0f3-4634-a487-8db99e1caadd,user_10,2024-02-18T10:00:00,121.1,Apple Store
5d2dfe2a-3100-403c-ba70-483107c53611,user_13,2024-03-11T13:00:00,77.66,ATM Withdrawal
01ba2dce-456c-4771-8e5c-c438ccbfe79a,user_4,2024-01-16T18:00:00,318.97,Netflix
0a637c43-ae2a-4b32-8016-94fa257fcf2a,user_1,2024-01-23T06:00:00,67.44,Starbucks
21cdca17-d610-4029-b5dd-4d033a66df4f,user_11,2024-01-26T18:00:00,117.33,Starbucks
a0502d5e-5266-4e44-aefe-4f83394fd61f,user_12,2024-02-29T02:00:00,30.28,Unknown Merchant
309475f2-c018-420e-8667-4045d8c99160,user_10,2024-01-14T15:00:00,69.34,Starbucks
dafb04ac-752e-42e1-a593-5e68f52d15c0,user_4,2024-02-24T12:00:00,202.38,Apple Store
a877fa8e-b320-4fa4-823d-dcd66c569d56,user_8,2024-01-19T16:00:00,299.73,Unknown Merchant
e03957a7-6c49-46b4-8ee1-ab6eea23c269,user_20,2024-02-01T21:00:00,69.67,Unknown Merchant
19b2e4fc-4c17-4b97-a4f2-88e2aa81a484,user_18,2024-03-09T10:00:00,120.08,Netflix
72eacb4c-b16d-4d17-8e5b-2ad29d1f0196,user_20,2024-03-15T12:00:00,206.68,PayPal
c0c8865c-9f2a-4893-8fd5-10d634d0eeea,user_12,2024-01-07T15:00:00,37.25,Target
266c7126-7309-4c21-af63-cc8b0af3f665,user_11,2024-03-13T21:00:00,92.91,Netflix
e8e0907c-1fb6-4c17-b512-7ed03c26822d,user_19,2024-02-11T17:00:00,28.6,Amazon
5f1dea91-8c35-47ea-8d52-6ae0637547e2,user_15,2024-01-12T06:00:00,93.08,Amazon
5a867c7d-be16-4039-90de-c3e582795c78,user_18,2024-02-09T10:00:00,126.81,Amazon
9fbe1eb3-6b20-48d6-90cd-80183eaa1d44,user_13,2024-01-22T17:00:00,496.98,Apple Store
4d372573-662e-4e1e-a44b-8e72439eaa82,user_3,2024-01-04T20:00:00,63.46,PayPal
31ffac92-a130-4c16-a9cb-7f22e35cfe2b,user_2,2024-03-20T18:00:00,85.31,Target
bd71288a-6997-4043-baa0-c1fefd361172,user_5,2024-03-06T08:00:00,184.47,ATM Withdrawal
34e4f4b0-31ea-4176-8937-569d809cb619,user_12,2024-03-17T01:00:00,26.13,ATM Withdrawal
9fd6a556-4a93-453a-a834-82dfcbd770ea,user_13,2024-01-07T20:00:00,188.95,PayPal
49e77b46-71e8-46be-af09-87ebe577caa2,user_5,2024-02-25T18:00:00,157.75,PayPal
742a370a-b576-4570-9aba-97f3eb81ef13,user_13,2024-02-15T03:00:00,592.68,Starbucks
a08dae25-ed8e-4c65-8963-f840d8982a0f,user_15,2024-02-27T11:00:00,151.74,ATM Withdrawal
493c4885-837f-4536-8887-4bf583f3a483,user_8,2024-01-22T02:00:00,84.44,Netflix
45747aef-7b58-491e-b131-c7c16ecefaae,user_4,2024-01-03T17:00:00,187.04,Amazon
4646beaa-670c-43fc-8fcc-195c38db835d,user_8,2024-01-18T14:00:00,20.85,Unknown Merchant
5cdc6344-01a4-4b30-9b54-2415e464c389,user_20,2024-02-27T08:00:00,120.7,Amazon
53c68ad1-d9e8-4387-9366-63859a5a4ccd,user_13,2024-02-07T10:00:00,56.5,Amazon
fe942991-a1e7-4130-9d32-e3489c3ba730,user_5,2024-02-12T23:00:00,346.6,Apple Store
d0f1c6c9-4071-429a-a9e5-b526b9431d1f,user_20,2024-03-06T22:00:00,127.56,Starbucks
61d8ffc0-aa97-4d36-b4a8-9462f3e61f36,user_5,2024-02-26T08:00:00,94.61,Starbucks
a224c4e6-a0df-4d56-a9d2-ffb3297d5bd1,user_2,2024-02-17T12:00:00,407.6,ATM Withdrawal
a167dc76-e0f9-4e72-aa5d-39f0ddf3e4b4,user_18,2024-02-12T07:00:00,34.86,ATM Withdrawal
6a0559e1-cb13-4a0f-9ff1-a0ca46a3d381,user_17,2024-01-28T04:00:00,141.92,Starbucks
d8580b05-3ae2-48f6-a9f0-5e674cd79ca2,user_13,2024-01-16T16:00:00,174.72,Netflix
09e0df05-917b-49b7-b09d-3d8ac235c394,user_10,2024-03-14T04:00:00,390.25,Amazon
3e001c18-fd61-4ae4-92aa-fc80b7c1ec25,user_18,2024-02-05T05:00:00,46.37,Netflix
7cab94c4-aac5-43fb-b6ee-f2f7507582d7,user_11,2024-02-25T04:00:00,31.5,Shell Gas
95ee117a-62eb-44cd-b1dc-bf2e509400d7,user_3,2024-02-15T16:00:00,131.73,Starbucks
728dcc0a-fbb9-4c42-b271-6365c3747ae7,user_13,2024-02-27T11:00:00,104.58,Walmart
1228b560-3e04-4ffc-a0c8-5db6bc4fd460,user_7,2024-03-09T15:00:00,331.21,PayPal
aec7e0fb-5027-46df-bcf1-00e8dc29f62b,user_7,2024-02-10T21:00:00,55.24,Walmart
edd9f798-b8cf-421b-8fc9-3941e3dd1ffa,user_16,2024-03-19T00:00:00,36.86,Netflix
fa25f149-febc-4904-a670-fd6e8a9afc1d,user_13,2024-03-19T02:00:00,53.12,Starbucks
0b1449ec-0329-46c1-a51c-d2400cd8c96f,user_13,2024-02-09T18:00:00,96.74,Starbucks
48dfbcf4-a8eb-4cee-b56f-3cf0bf21e8bc,user_12,2024-02-13T18:00:00,240.78,Unknown Merchant
0352477e-1e92-4e58-a679-3fb3c9b9d066,user_11,2024-03-19T00:00:00,49.75,Amazon
9ce9dd02-3d4c-463b-b2f6-7ad8f0daef0c,user_19,2024-03-14T17:00:00,57.52,Starbucks
6bfc0d66-6d88-45db-b029-7a0076a57c75,user_18,2024-03-20T18:00:00,135.9,Starbucks
8fa44388-ed00-4e8d-85bf-a323e39c652a,user_5,2024-01-17T17:00:00,61.77,Netflix
7fac07f6-045a-4268-9a6b-8ffb42b6ff4c,user_16,2024-02-16T23:00:00,176.49,Starbucks
f8cb5e01-8bb4-4135-b611-2e5100e6eb68,user_16,2024-03-23T11:00:00,292.43,Unknown Merchant
f7ab371a-bc89-40a3-9389-696e17490369,user_6,2024-03-03T12:00:00,146.54,PayPal
67c909c4-0c68-46ca-a4c7-42b058093b14,user_16,2024-01-16T16:00:00,314.08,Amazon
e8d88abf-f926-4d7a-a045-ca328cea37a3,user_17,2024-01-03T21:00:00,109.12,Target
973a86e3-c239-4355-a665-cfda2aee07df,user_1,2024-01-19T15:00:00,91.15,Apple Store
46291e83-7648-4464-af58-8c1fa999fb28,user_20,2024-03-18T21:00:00,86.06,Amazon
a6a85a6e-f39d-454d-883d-c4103f994e45,user_18,2024-02-17T01:00:00,79.54,Starbucks
f0b87865-bd76-40bd-913d-e6308507e2c6,user_18,2024-01-25T11:00:00,308.66,Target
42a627c8-90d9-4d84-906c-10f499d48b87,user_4,2024-03-19T08:00:00,36.86,Shell Gas
3fe80d7c-caad-4a35-b4ea-2afd1195396b,user_9,2024-03-08T20:00:00,71.83,ATM Withdrawal
1b5e8c4e-96cc-48a0-a58f-f20a769e4f56,user_15,2024-02-18T05:00:00,28.11,Starbucks
b828da6a-a7d6-4e56-a633-e3909248af2d,user_3,2024-02-25T18:00:00,30.55,ATM Withdrawal
77d67851-d5d2-441f-861f-9d95ca1a6914,user_18,2024-02-10T14:00:00,36.53,ATM Withdrawal
8fac8238-121d-4a60-910c-d3c379d653a5,user_11,2024-02-18T06:00:00,165.53,Starbucks
e279cbc2-bc5f-41e6-a68a-daf92c3b893d,user_2,2024-03-19T20:00:00,315.93,Amazon
039f456a-aaad-45eb-a8aa-d94321cc8a82,user_6,2024-03-20T06:00:00,56.28,ATM Withdrawal
19b2ccb3-58f6-437e-b47f-ca83258711cc,user_3,2024-01-26T12:00:00,48.91,ATM Withdrawal
bfd243d6-0f96-4ed2-b003-739391ddc7a1,user_18,2024-01-29T07:00:00,48.79,Walmart
7efa4f6e-b106-4b0e-9ade-e93c0091629f,user_17,2024-03-04T14:00:00,52.71,Shell Gas
eb91212d-eb57-4e54-8b32-b1a6954c1e0f,user_20,2024-03-06T14:00:00,132.48,Shell Gas
9817554f-c4e0-4bcc-921c-0a02b85b4f28,user_1,2024-02-24T02:00:00,88.23,ATM Withdrawal
94e63837-ac84-48d1-af4e-4574f8075a9a,user_14,2024-01-16T20:00:00,186.19,Walmart
ab1d4906-175b-4dfa-8f9e-3faeec598777,user_20,2024-01-26T04:00:00,374.59,Walmart
e380e4c1-bfb7-474e-b431-69bc51708c07,user_9,2024-01-14T03:00:00,42.01,Target
5d87ffc8-f90f-4b5f-a274-5bf963cc51fc,user_13,2024-01-28T00:00:00,72.93,Starbucks
d52e52e4-c8db-4fd6-9dff-6b938858b7cc,user_15,2024-01-31T17:00:00,134.23,Walmart
2d6b695f-0430-4119-8d3e-64413b649488,user_6,2024-02-06T18:00:00,76.89,ATM Withdrawal
5104d638-1830-4cea-a0b5-b9329f83b1f1,user_4,2024-01-03T05:00:00,25.45,Apple Store
ae339e21-e7fa-4758-8910-54bb051d5a5f,user_20,2024-03-07T22:00:00,60.83,Starbucks
de165bf3-4faf-4482-91c8-38a032d0c2a7,user_14,2024-02-03T02:00:00,362.29,PayPal
45c77a35-7ff2-428a-a959-7f0e69742971,user_8,2024-02-18T19:00:00,98.7,Target
4b7a5200-639e-4e46-afe7-345a6739936c,user_5,2024-01-23T22:00:00,52.54,Walmart
3e263b38-56b9-4744-9d80-139f96767c74,user_6,2024-02-07T02:00:00,58.03,Walmart
6891296d-6fd5-4870-9afa-faf072bd0383,user_12,2024-01-22T11:00:00,88.67,Unknown Merchant
48470fbd-70bb-497e-9d5d-644e2f322058,user_4,2024-01-12T13:00:00,49.09,Shell Gas
b1f0c97d-ddce-4021-b849-16937c89d6e9,user_15,2024-01-29T13:00:00,52.48,Apple Store
bc7e80db-2085-46f0-9e2b-4f4ecd5e7a94,user_5,2024-01-26T15:00:00,49.47,ATM Withdrawal
f22a17c5-266a-4563-8df5-5b63ae4d791c,user_11,2024-01-25T20:00:00,216.61,Apple Store
8ac142cc-7bc9-43d4-a0cb-e48775c5fd5a,user_8,2024-01-28T19:00:00,35.62,ATM Withdrawal
51b7a1b2-4094-41fa-9505-940ad624f091,user_12,2024-01-10T17:00:00,188.87,PayPal
0f9d60cc-c65d-463b-a2ac-892f0ba5391f,user_6,2024-02-28T04:00:00,12.56,Walmart
19d3b421-14a5-4a7a-b236-744f5d957bb1,user_14,2024-02-27T10:00:00,89.78,Netflix
2584d820-f800-49cf-a3be-dbcec40d581e,user_9,2024-02-26T04:00:00,39.53,ATM Withdrawal
b52e95be-1981-4e28-85fa-757a919196b3,user_3,2024-02-08T07:00:00,68.31,ATM Withdrawal
364023c1-ef4c-4de0-a57c-42d847f39d0b,user_18,2024-01-04T03:00:00,167.83,PayPal
d8664c6c-5a80-4741-bffc-a77f3af33072,user_20,2024-02-24T10:00:00,32.12,Target
57c43d97-a4f9-447d-8bf3-4011b4e2f8cb,user_20,2024-01-04T18:00:00,114.94,ATM Withdrawal
2af8b0c8-3e9e-470f-9af4-28cf82836022,user_11,2024-03-23T09:00:00,141.84,Walmart
135c9787-d7f1-4210-b528-0cc880ab2940,user_9,2024-01-19T22:00:00,92.8,Apple Store
2ddc6366-6c81-4815-b4f6-5b807f3bed6e,user_19,2024-01-19T20:00:00,79.66,Apple Store
54d10f16-fe87-4a12-aeca-ac2ee6030843,user_17,2024-01-13T20:00:00,72.38,Walmart
6fd042cf-f042-430a-abc2-60bc09189ce5,user_10,2024-02-05T11:00:00,485.43,Shell Gas
dc8875f5-af43-49e3-a39d-e2e7f370d282,user_10,2024-01-30T06:00:00,83.32,Unknown Merchant
ca11c9a5-0451-49c5-a066-0570a3d82cb4,user_12,2024-02-10T15:00:00,83.93,Amazon
62f59391-dba2-489e-bf4d-9867a435f2fe,user_4,2024-01-02T22:00:00,351.18,Target
bc36dc75-be68-4ae9-8461-ef03ca0cf0fa,user_8,2024-02-14T00:00:00,52.88,PayPal
749a3c1a-6986-46a3-bf01-d5ce14afa3d6,user_14,2024-03-22T18:00:00,69.58,Target
ca241cbd-4b0e-4e65-809e-7cd1d95ed60e,user_6,2024-02-24T15:00:00,128.66,Apple Store
35063786-9bef-49e1-863e-7b718e237102,user_7,2024-02-08T08:00:00,110.73,Netflix
6e3110c7-e3cc-4881-bcba-a75aadd986bb,user_7,2024-01-24T18:00:00,550.33,Walmart
5ac746b8-7301-478f-9cad-cb9334e177ad,user_19,2024-01-09T16:00:00,218.67,Shell Gas
49f51fac-575a-47b0-bd5c-0de37bb70af7,user_11,2024-01-17T19:00:00,83.18,Unknown Merchant
a85f555f-67be-4f11-bbc5-f8126123e2f9,user_17,2024-03-23T10:00:00,144.56,Apple Store
d84faa99-bcca-45aa-9a15-0b44c01975a8,user_13,2024-02-20T02:00:00,39.77,Unknown Merchant
da6bde38-d3ab-47dd-adfe-112f94ef0ac1,user_20,2024-01-15T17:00:00,389.36,Starbucks
